antecedents,consequents,support,confidence,lift,leverage,conviction
"HUMIDITY_LOW, NO2_LOW, PM10_LOW, WIND_MID",RAIN_LOW,0.008839204471597556,0.8047337278106509,1.3012751588118416,0.0020464793421419315,1.9541554896422957
"HUMIDITY_LOW, PM10_LOW, RAIN_LOW, WIND_MID",NO2_LOW,0.008839204471597556,0.5643153526970955,1.7074839757320575,0.003662462202137671,1.536672794686574
"HUMIDITY_LOW, NO2_LOW, PM10_LOW, RAIN_LOW",WIND_MID,0.008839204471597556,0.2236842105263158,1.0069061624218534,6.0626286777307886e-05,1.0019762628143127
"NO2_LOW, PM10_LOW, RAIN_LOW, WIND_MID",HUMIDITY_LOW,0.008839204471597556,0.5528455284552846,1.9920565107290416,0.0044019787081765,1.6157167673091242
"HUMIDITY_LOW, NO2_LOW, WIND_MID","PM10_LOW, RAIN_LOW",0.008839204471597556,0.24727272727272728,1.9430736372922277,0.004290120843498191,1.1594391287392831
"HUMIDITY_LOW, PM10_LOW, WIND_MID","NO2_LOW, RAIN_LOW",0.008839204471597556,0.4689655172413793,2.617157580078296,0.005461798182086659,1.5456832911012035
"NO2_LOW, PM10_LOW, WIND_MID","HUMIDITY_LOW, RAIN_LOW",0.008839204471597556,0.2703777335984095,1.1378642804007464,0.0010709630179819626,1.0448987384050965
"PM10_LOW, RAIN_LOW, WIND_MID","HUMIDITY_LOW, NO2_LOW",0.008839204471597556,0.31627906976744186,2.643275267486073,0.005495169674947635,1.2875805463222594
"HUMIDITY_HIGH, NO2_MID, O3_MID, PM10_LOW",TEMP_MID,0.008839204471597556,0.7351351351351352,2.4014414414414413,0.005158413293823964,2.619741774260725
"HUMIDITY_HIGH, NO2_MID, O3_MID, TEMP_MID",PM10_LOW,0.008839204471597556,0.4927536231884058,1.8107253991824246,0.003957622495893997,1.4349427122987501
"NO2_MID, O3_MID, PM10_LOW, TEMP_MID",HUMIDITY_HIGH,0.008839204471597556,0.2758620689655172,0.9963412659867247,-3.245905710680397e-05,0.9986010782839068
"HUMIDITY_HIGH, O3_MID, PM10_LOW, TEMP_MID",NO2_MID,0.008839204471597556,0.38857142857142857,1.1827022749752718,0.0013654685545998763,1.0981733606592228
"HUMIDITY_HIGH, NO2_MID, PM10_LOW, TEMP_MID",O3_MID,0.008839204471597556,0.41975308641975306,1.5409976109888621,0.003103177102985728,1.2539653346092468
"HUMIDITY_HIGH, NO2_MID, O3_MID","PM10_LOW, TEMP_MID",0.008839204471597556,0.3090909090909091,2.331212121212121,0.005047527004254265,1.255464639761369
"HUMIDITY_HIGH, O3_MID, PM10_LOW","NO2_MID, TEMP_MID",0.008839204471597556,0.2857142857142857,2.122646064703042,0.0046749659682584896,1.2115559599636032
"HUMIDITY_HIGH, O3_MID, TEMP_MID","NO2_MID, PM10_LOW",0.008839204471597556,0.21935483870967742,2.3340204345692235,0.0050520891830251324,1.160602157376084
"HUMIDITY_HIGH, NO2_MID, PM10_LOW","O3_MID, TEMP_MID",0.008839204471597556,0.288135593220339,1.9233207103202326,0.004243400753492825,1.1943123928370256
"NO2_HIGH, PM10_MID, TEMP_LOW",HUMIDITY_MID,0.008774210321071103,0.22959183673469388,0.8329403442584297,-0.0017598097699869433,0.9402286244569115
"HUMIDITY_MID, PM10_MID, TEMP_LOW",NO2_HIGH,0.008774210321071103,0.6887755102040817,2.088177339901478,0.004572359188309994,2.1532839093661904
"HUMIDITY_MID, NO2_HIGH, PM10_MID",TEMP_LOW,0.008774210321071103,0.6192660550458715,2.0088609578190555,0.004406456402155315,1.81684021932002
"HUMIDITY_LOW, NO2_HIGH, PM10_HIGH, TEMP_LOW",RADIATION_MID,0.008774210321071103,0.4909090909090909,2.9504403409090907,0.005800345640801856,1.637457985924124
"HUMIDITY_LOW, NO2_HIGH, RADIATION_MID, TEMP_LOW",PM10_HIGH,0.008774210321071103,0.6923076923076923,2.7775348510680975,0.005615218340215492,2.439929156375926
"HUMIDITY_LOW, NO2_HIGH, PM10_HIGH, RADIATION_MID",TEMP_LOW,0.008774210321071103,0.7377049180327869,2.3930693377298042,0.005107701297394088,2.6372310867021973
"HUMIDITY_LOW, PM10_HIGH, RADIATION_MID, TEMP_LOW",NO2_HIGH,0.008774210321071103,0.9574468085106383,2.9027146001467354,0.005751450067401122,15.748635122838964
"NO2_HIGH, PM10_HIGH, RADIATION_MID, TEMP_LOW",HUMIDITY_LOW,0.008774210321071103,0.3284671532846715,1.1835586933109967,0.0013607965455993392,1.0758594769948966
"HUMIDITY_LOW, NO2_HIGH, TEMP_LOW","PM10_HIGH, RADIATION_MID",0.008774210321071103,0.25,4.396,0.00677825710881653,1.2575068243858054
"HUMIDITY_LOW, NO2_HIGH, PM10_HIGH","RADIATION_MID, TEMP_LOW",0.008774210321071103,0.35904255319148937,7.619625825385181,0.007622682605387301,1.4866497699854317
"HUMIDITY_LOW, NO2_HIGH, RADIATION_MID","PM10_HIGH, TEMP_LOW",0.008774210321071103,0.48736462093862815,3.3004366451416076,0.006115710472577681,1.6626501502188749
"HUMIDITY_LOW, PM10_HIGH, TEMP_LOW","NO2_HIGH, RADIATION_MID",0.008774210321071103,0.451505016722408,7.493911744650453,0.007603365157684359,1.7133254653422652
"HUMIDITY_LOW, RADIATION_MID, TEMP_LOW","NO2_HIGH, PM10_HIGH",0.008774210321071103,0.5018587360594795,2.8068333380629413,0.0056481927545538185,1.648530550160933
"HUMIDITY_LOW, PM10_HIGH, RADIATION_MID","NO2_HIGH, TEMP_LOW",0.008774210321071103,0.5793991416309013,2.6227229164851567,0.005428751955675087,1.852314057040989
"NO2_HIGH, RADIATION_MID, TEMP_LOW","HUMIDITY_LOW, PM10_HIGH",0.008774210321071103,0.23642732049036777,5.429359332932536,0.00715814297628331,1.2526036418190252
"NO2_HIGH, PM10_HIGH, RADIATION_MID","HUMIDITY_LOW, TEMP_LOW",0.008774210321071103,0.21496815286624205,3.5526315789473686,0.006304432601065904,1.1967545638945234
"PM10_HIGH, RADIATION_MID, TEMP_LOW","HUMIDITY_LOW, NO2_HIGH",0.008774210321071103,0.30892448512585813,5.292997915530572,0.007116508870759541,1.36256491882618
"HUMIDITY_LOW, PM10_HIGH","NO2_HIGH, RADIATION_MID, TEMP_LOW",0.008774210321071103,0.20149253731343283,5.429359332932535,0.00715814297628331,1.2058601641740094
"HUMIDITY_LOW, RADIATION_MID","NO2_HIGH, PM10_HIGH, TEMP_LOW",0.008774210321071103,0.20642201834862386,1.5637662108872117,0.003163262687093895,1.0937764156139242
"HUMIDITY_LOW, NO2_MID, O3_MID, RAIN_LOW",RADIATION_HIGH,0.008774210321071103,0.2860169491525424,1.7070041814045838,0.0036340879847266356,1.1659171446083205
"HUMIDITY_LOW, O3_MID, RADIATION_HIGH, RAIN_LOW",NO2_MID,0.008774210321071103,0.569620253164557,1.7337640386132291,0.003713423428704103,1.5601444399415818
"HUMIDITY_LOW, NO2_MID, O3_MID, RADIATION_HIGH",RAIN_LOW,0.008774210321071103,0.8881578947368421,1.4361741848051552,0.0026647770685429674,3.411779998623654
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH, RAIN_LOW",O3_MID,0.008774210321071103,0.2402135231316726,0.8818719319742102,-0.001175318633125956,0.9576499941703139
"NO2_MID, O3_MID, RADIATION_HIGH, RAIN_LOW",HUMIDITY_LOW,0.008774210321071103,0.7105263157894737,2.560224331320103,0.005347084731436955,2.4958226486888906
"HUMIDITY_LOW, NO2_MID, O3_MID","RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.25,1.9858027878162108,0.004355740181485837,1.1654751072403484
"HUMIDITY_LOW, O3_MID, RADIATION_HIGH","NO2_MID, RAIN_LOW",0.008774210321071103,0.4963235294117647,2.4335353166123044,0.00516866974757921,1.5804755674179105
"HUMIDITY_LOW, NO2_MID, RADIATION_HIGH","O3_MID, RAIN_LOW",0.008774210321071103,0.2231404958677686,1.324552341597796,0.0021499267457713534,1.070380367894549
"O3_MID, RADIATION_HIGH, RAIN_LOW","HUMIDITY_LOW, NO2_MID",0.008774210321071103,0.38028169014084506,3.9347774610000283,0.006544297598423473,1.457684376587925
"NO2_MID, O3_MID, RADIATION_HIGH","HUMIDITY_LOW, RAIN_LOW",0.008774210321071103,0.5844155844155844,2.4594688681121943,0.005206687904003107,1.8344802092811645
"O3_MID, RADIATION_HIGH","HUMIDITY_LOW, NO2_MID, RAIN_LOW",0.008774210321071103,0.27835051546391754,3.3224988603008807,0.006133363569877176,1.2696226625318008
"HUMIDITY_LOW, O3_MID, RAIN_LOW, TEMP_LOW",RADIATION_MID,0.008774210321071103,0.3629032258064516,2.1811050907258065,0.004751382462670521,1.3084589475554795
"HUMIDITY_LOW, O3_MID, RADIATION_MID, TEMP_LOW",RAIN_LOW,0.008774210321071103,0.9782608695652174,1.5818730151477072,0.003227488026012664,17.552710256076963
"HUMIDITY_LOW, RADIATION_MID, RAIN_LOW, TEMP_LOW",O3_MID,0.008774210321071103,0.5192307692307693,1.906200099113485,0.0041712253956418584,1.513427791498765
"HUMIDITY_LOW, O3_MID, RADIATION_MID, RAIN_LOW",TEMP_LOW,0.008774210321071103,0.4231974921630094,1.3728266106725835,0.0023828639901805684,1.1992540508310774
"O3_MID, RADIATION_MID, RAIN_LOW, TEMP_LOW",HUMIDITY_LOW,0.008774210321071103,0.5192307692307693,1.8709331651954602,0.004084459514203321,1.5027479526842586
"HUMIDITY_LOW, O3_MID, TEMP_LOW","RADIATION_MID, RAIN_LOW",0.008774210321071103,0.33665835411471323,2.9248026179610265,0.00577427785821387,1.3339963876935286
"HUMIDITY_LOW, RADIATION_MID, TEMP_LOW","O3_MID, RAIN_LOW",0.008774210321071103,0.5018587360594795,2.979011771995043,0.005828867706598983,1.6692758099532232
"HUMIDITY_LOW, O3_MID, RADIATION_MID","RAIN_LOW, TEMP_LOW",0.008774210321071103,0.39705882352941174,1.975791416178373,0.004333351711591765,1.325233899680736
"HUMIDITY_LOW, RADIATION_MID, RAIN_LOW","O3_MID, TEMP_LOW",0.008774210321071103,0.22277227722772278,4.12960753906716,0.006649502285727599,1.2172170746671016
"O3_MID, RAIN_LOW, TEMP_LOW","HUMIDITY_LOW, RADIATION_MID",0.008774210321071103,0.20361990950226244,4.790360745568517,0.006942571580880611,1.2023075877716458
"O3_MID, RADIATION_MID, TEMP_LOW","HUMIDITY_LOW, RAIN_LOW",0.008774210321071103,0.48736462093862815,2.0510372149238876,0.00449627218458697,1.4871805903665856
"RADIATION_MID, RAIN_LOW, TEMP_LOW","HUMIDITY_LOW, O3_MID",0.008774210321071103,0.20673813169984687,2.74213180546021,0.005574433306851856,1.1655757352494647
"HUMIDITY_LOW, RADIATION_MID","O3_MID, RAIN_LOW, TEMP_LOW",0.008774210321071103,0.20642201834862386,4.790360745568517,0.006942571580880611,1.2058158118370503
"NO2_HIGH, O3_LOW, RAIN_LOW, WIND_MID",RADIATION_LOW,0.008774210321071103,0.4426229508196721,2.6396111322912694,0.005450156177741741,1.4932711938278498
"NO2_HIGH, O3_LOW, RADIATION_LOW, WIND_MID",RAIN_LOW,0.008774210321071103,0.5232558139534884,0.8461181243813318,-0.001595748752299021,0.8003886967246119
"O3_LOW, RADIATION_LOW, RAIN_LOW, WIND_MID",NO2_HIGH,0.008774210321071103,0.8333333333333334,2.5264367816091955,0.0053012517317481455,4.020928116469519
"NO2_HIGH, RADIATION_LOW, RAIN_LOW, WIND_MID",O3_LOW,0.008774210321071103,0.8083832335329342,2.948040870144045,0.005797925151509534,3.7877148869101793
"NO2_HIGH, O3_LOW, WIND_MID","RADIATION_LOW, RAIN_LOW",0.008774210321071103,0.27892561983471076,3.40599173553719,0.006198100041787867,1.2732491898078744
"O3_LOW, RAIN_LOW, WIND_MID","NO2_HIGH, RADIATION_LOW",0.008774210321071103,0.34177215189873417,3.4482008715501142,0.006229633990421688,1.3686505714485697
"O3_LOW, RADIATION_LOW, WIND_MID","NO2_HIGH, RAIN_LOW",0.008774210321071103,0.37604456824512533,1.6404371213551172,0.003425507705866331,1.2352895605466936
"NO2_HIGH, RAIN_LOW, WIND_MID","O3_LOW, RADIATION_LOW",0.008774210321071103,0.20579268292682926,1.7768385070214336,0.0038361080194840172,1.1132866756003477
"NO2_HIGH, RADIATION_LOW, WIND_MID","O3_LOW, RAIN_LOW",0.008774210321071103,0.4383116883116883,2.792490118577075,0.005632136419824126,1.5009020286440116
"RADIATION_LOW, RAIN_LOW, WIND_MID","NO2_HIGH, O3_LOW",0.008774210321071103,0.5921052631578947,2.985949386741189,0.005835710974755284,1.965465043629944
"RADIATION_LOW, WIND_MID","NO2_HIGH, O3_LOW, RAIN_LOW",0.008774210321071103,0.24953789279112754,1.9390858679213576,0.004249289343498925,1.1610334133967353
"HUMIDITY_LOW, PM10_LOW, TEMP_HIGH",WIND_MID,0.008774210321071103,0.2606177606177606,1.173161165846947,0.0012950927228196404,1.0520268841600602
"PM10_LOW, TEMP_HIGH, WIND_MID",HUMIDITY_LOW,0.008774210321071103,0.38028169014084506,1.3702609097206186,0.002370896719386246,1.1658118951112582
"HUMIDITY_LOW, PM10_LOW, WIND_MID",TEMP_HIGH,0.008774210321071103,0.46551724137931033,1.5113838944634035,0.002968795592746061,1.2946960579999411
"NO2_MID, O3_MID, PM10_HIGH",TEMP_MID,0.008774210321071103,0.52734375,1.72265625,0.003680791177773591,1.468038455051442
"NO2_MID, PM10_HIGH, TEMP_MID",O3_MID,0.008774210321071103,0.6490384615384616,2.3827501238918565,0.005091822380727707,2.0731887554777604
"O3_MID, PM10_HIGH, TEMP_MID",NO2_MID,0.008774210321071103,0.35904255319148937,1.092824673274828,0.000745282593096452,1.0475805725202574
"HUMIDITY_LOW, RAIN_HIGH",PM10_LOW,0.008774210321071103,0.46075085324232085,1.6931245827528896,0.0035919511946901506,1.349783297984194
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH",RADIATION_HIGH,0.008774210321071103,0.5252918287937743,3.135042698922037,0.005975457269290323,1.753593324141811
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW",TEMP_HIGH,0.008774210321071103,0.9642857142857143,3.130723781388479,0.005971596314293497,19.375796178343958
"NO2_LOW, PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",O3_HIGH,0.008774210321071103,0.9507042253521126,3.476125287848766,0.006250075085858937,14.737665038717932
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH, TEMP_HIGH",RAIN_LOW,0.008774210321071103,0.8282208588957055,1.3392544545422307,0.0022226470305310633,2.2213445432768193
"O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",NO2_LOW,0.008774210321071103,0.5720338983050848,1.7308384580770961,0.003704869343508726,1.5643873239527257
"NO2_LOW, O3_HIGH, PM10_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",PM25_MID,0.008774210321071103,0.45918367346938777,3.3868648130393093,0.006183551760596323,1.5983655810599686
"NO2_LOW, O3_HIGH, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",PM10_MID,0.008774210321071103,0.6521739130434783,2.6015939398721692,0.0054015816465508085,2.154287989080983
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, RAIN_LOW","RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.45918367346938777,3.881868131868132,0.006513904194482369,1.630332892681168
"NO2_LOW, PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH","O3_HIGH, RADIATION_HIGH",0.008774210321071103,0.4981549815498155,4.289094877518445,0.00672850823901606,1.761211968863979
"NO2_LOW, PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW","O3_HIGH, TEMP_HIGH",0.008774210321071103,0.9,4.488622366288492,0.006819443444942418,7.994930456258938
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, TEMP_HIGH","RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.40298507462686567,3.200995538569414,0.006033122364106169,1.464128103470688
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH","RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.7848837209302325,3.850835755813953,0.00649568927331572,3.7011533826820444
"NO2_LOW, PM10_MID, PM25_MID, RADIATION_HIGH, TEMP_HIGH","O3_HIGH, RAIN_LOW",0.008774210321071103,0.7803468208092486,4.085204554260326,0.006626408367819884,3.6829978722967565
"O3_HIGH, PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH","NO2_LOW, RADIATION_HIGH",0.008774210321071103,0.3117782909930716,3.0671488396543474,0.005913504571277782,1.3053194004485904
"O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW","NO2_LOW, TEMP_HIGH",0.008774210321071103,0.5018587360594795,2.7265531472497004,0.0055561507978515645,1.6379622102667475
"PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","NO2_LOW, O3_HIGH",0.008774210321071103,0.5443548387096774,3.1737186617609305,0.006009563779842161,1.8182579497048803
"O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH, TEMP_HIGH","NO2_LOW, RAIN_LOW",0.008774210321071103,0.48214285714285715,2.69069640914037,0.005513266317405409,1.5850145900662045
"NO2_LOW, O3_HIGH, PM10_MID, RAIN_LOW, TEMP_HIGH","PM25_MID, RADIATION_HIGH",0.008774210321071103,0.24236983842010773,6.56532101044327,0.007437762292541467,1.2711786981825666
"NO2_LOW, O3_HIGH, PM10_MID, RADIATION_HIGH, RAIN_LOW","PM25_MID, TEMP_HIGH",0.008774210321071103,0.4179566563467492,6.6777581667197135,0.0074602648169048115,1.6105512471962626
"NO2_LOW, PM10_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","O3_HIGH, PM25_MID",0.008774210321071103,0.39473684210526316,6.197368421052632,0.007358414175845192,1.5469399058432567
"NO2_LOW, O3_HIGH, PM10_MID, RADIATION_HIGH, TEMP_HIGH","PM25_MID, RAIN_LOW",0.008774210321071103,0.35904255319148937,3.7941131342062193,0.006461625005159908,1.4125251548937359
"O3_HIGH, PM10_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","NO2_LOW, PM25_MID",0.008774210321071103,0.26264591439688717,5.6439525683107625,0.007219588765543532,1.2930886352154427
"NO2_LOW, O3_HIGH, PM25_MID, RAIN_LOW, TEMP_HIGH","PM10_MID, RADIATION_HIGH",0.008774210321071103,0.38028169014084506,6.304972073822244,0.00738257682637238,1.51631057750257
"NO2_LOW, O3_HIGH, PM25_MID, RADIATION_HIGH, RAIN_LOW","PM10_MID, TEMP_HIGH",0.008774210321071103,0.6081081081081081,5.57257376495018,0.007199675700056616,2.273266785299668
"NO2_LOW, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","O3_HIGH, PM10_MID",0.008774210321071103,0.625,6.309875328083989,0.00738365823171066,2.402530438927163
"NO2_LOW, O3_HIGH, PM25_MID, RADIATION_HIGH, TEMP_HIGH","PM10_MID, RAIN_LOW",0.008774210321071103,0.52734375,3.209537554390823,0.0060404176258999544,1.7680815338189813
"O3_HIGH, PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","NO2_LOW, PM10_MID",0.008774210321071103,0.3698630136986301,4.530821917808219,0.006837649917629862,1.4574090505767523
"NO2_LOW, PM10_MID, PM25_MID, RAIN_LOW","O3_HIGH, RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.39705882352941174,4.187215256219006,0.006678734023777974,1.5012634228773067
"NO2_LOW, O3_HIGH, PM10_MID, PM25_MID","RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.3452685421994885,3.9032342323889275,0.006526276992278546,1.3922394445437412
"NO2_LOW, PM10_MID, PM25_MID, TEMP_HIGH","O3_HIGH, RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.3708791208791209,4.236337159499743,0.0067030318499724465,1.450361781850114
"NO2_LOW, PM10_MID, PM25_MID, RADIATION_HIGH","O3_HIGH, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.7297297297297297,5.089583690671632,0.007050255896831496,3.169504744572988
"O3_HIGH, PM10_MID, PM25_MID, RAIN_LOW","NO2_LOW, RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.24907749077490776,3.1671952669939922,0.006003869504857782,1.2269669194145993
"PM10_MID, PM25_MID, RAIN_LOW, TEMP_HIGH","NO2_LOW, O3_HIGH, RADIATION_HIGH",0.008774210321071103,0.2777777777777778,3.6497770186924754,0.006370170217762423,1.2792348688618025
"PM10_MID, PM25_MID, RADIATION_HIGH, RAIN_LOW","NO2_LOW, O3_HIGH, TEMP_HIGH",0.008774210321071103,0.43548387096774194,3.4011953495988205,0.006194467195729584,1.5446175558485453
"O3_HIGH, PM10_MID, PM25_MID, TEMP_HIGH","NO2_LOW, RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.24816176470588236,3.5717651185825128,0.006317662919501419,1.2376615199986525
"O3_HIGH, PM10_MID, PM25_MID, RADIATION_HIGH","NO2_LOW, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.42452830188679247,3.738862308431705,0.006427450906774428,1.5403975937247614
"PM10_MID, PM25_MID, RADIATION_HIGH, TEMP_HIGH","NO2_LOW, O3_HIGH, RAIN_LOW",0.008774210321071103,0.4576271186440678,4.259558891383925,0.0067143232424303435,1.645666108800208
"NO2_LOW, O3_HIGH, PM10_MID, RAIN_LOW","PM25_MID, RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.2112676056338028,7.112830153789257,0.007540635199584929,1.2301988356762177
"NO2_LOW, PM10_MID, RAIN_LOW, TEMP_HIGH","O3_HIGH, PM25_MID, RADIATION_HIGH",0.008774210321071103,0.2039274924471299,6.403323262839879,0.0074039514787618155,1.2161616649947427
"NO2_LOW, PM10_MID, RADIATION_HIGH, RAIN_LOW","O3_HIGH, PM25_MID, TEMP_HIGH",0.008774210321071103,0.35526315789473684,6.927856714028416,0.0075076988034030265,1.4714834848537102
"NO2_LOW, O3_HIGH, PM10_MID, RADIATION_HIGH","PM25_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.32608695652173914,6.863439005531434,0.007495811793161155,1.413371183690242
"NO2_LOW, PM10_MID, RADIATION_HIGH, TEMP_HIGH","O3_HIGH, PM25_MID, RAIN_LOW",0.008774210321071103,0.3054298642533937,6.110980352929408,0.007338399728607812,1.3677805153887943
"O3_HIGH, PM10_MID, RADIATION_HIGH, RAIN_LOW","NO2_LOW, PM25_MID, TEMP_HIGH",0.008774210321071103,0.225752508361204,6.603475463204345,0.007445484202535121,1.2474216413395365
"PM10_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","NO2_LOW, O3_HIGH, PM25_MID",0.008774210321071103,0.2288135593220339,6.209039548022599,0.007361075446794865,1.2489175974162325
"O3_HIGH, PM10_MID, RADIATION_HIGH, TEMP_HIGH","NO2_LOW, PM25_MID, RAIN_LOW",0.008774210321071103,0.21226415094339623,6.6924103000309305,0.007463141524074219,1.229197396186439
"NO2_LOW, O3_HIGH, PM25_MID, RAIN_LOW","PM10_MID, RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.3276699029126214,6.859223300970874,0.007495026084595061,1.4163121708937891
"NO2_LOW, PM25_MID, RAIN_LOW, TEMP_HIGH","O3_HIGH, PM10_MID, RADIATION_HIGH",0.008774210321071103,0.35714285714285715,7.455902306648575,0.007597396307125807,1.481043372763118
"NO2_LOW, PM25_MID, RADIATION_HIGH, RAIN_LOW","O3_HIGH, PM10_MID, TEMP_HIGH",0.008774210321071103,0.5648535564853556,6.947111766653622,0.007511209146512833,2.1112256146946775
"NO2_LOW, O3_HIGH, PM25_MID, TEMP_HIGH","PM10_MID, RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.28361344537815125,5.764433910948791,0.007252081616567156,1.3272156239076311
"NO2_LOW, O3_HIGH, PM25_MID, RADIATION_HIGH","PM10_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.4891304347826087,6.2196370822853035,0.007363483263368379,1.803507471561602
"NO2_LOW, PM25_MID, RADIATION_HIGH, TEMP_HIGH","O3_HIGH, PM10_MID, RAIN_LOW",0.008774210321071103,0.5018587360594795,6.461588713816863,0.007416307379599581,1.8515470547949189
"O3_HIGH, PM25_MID, RAIN_LOW, TEMP_HIGH","NO2_LOW, PM10_MID, RADIATION_HIGH",0.008774210321071103,0.21634615384615385,6.779433651887827,0.007479970894651198,1.235351395061561
"O3_HIGH, PM25_MID, RADIATION_HIGH, RAIN_LOW","NO2_LOW, PM10_MID, TEMP_HIGH",0.008774210321071103,0.3268765133171913,5.39626827671492,0.007148232910175481,1.395621264589784
"PM25_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH","NO2_LOW, O3_HIGH, PM10_MID",0.008774210321071103,0.3524804177545692,6.328195691449009,0.00738768393205199,1.4583342942683546
"O3_HIGH, PM25_MID, RADIATION_HIGH, TEMP_HIGH","NO2_LOW, PM10_MID, RAIN_LOW",0.008774210321071103,0.31105990783410137,5.55216675398548,0.007193888491800978,1.3701845094811034
"NO2_LOW, PM10_MID, PM25_MID","O3_HIGH, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.2800829875518673,3.8963443458164826,0.006522301982812447,1.2891992458430905
"PM10_MID, PM25_MID, TEMP_HIGH","NO2_LOW, O3_HIGH, RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.2112676056338028,3.998232940075879,0.006579688277814518,1.200863261592171
"PM10_MID, PM25_MID, RADIATION_HIGH","NO2_LOW, O3_HIGH, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.3708791208791209,4.396260519141875,0.006778375387525404,1.4554239463426457
"NO2_LOW, PM10_MID, RADIATION_HIGH","O3_HIGH, PM25_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.27494908350305497,6.779433651887826,0.007479970894651198,1.3232776184974813
"NO2_LOW, PM25_MID, RAIN_LOW","O3_HIGH, PM10_MID, RADIATION_HIGH, TEMP_HIGH",0.008774210321071103,0.27663934426229503,6.69241030003093,0.007463141524074219,1.3252914886385436
"NO2_LOW, O3_HIGH, PM25_MID","PM10_MID, RADIATION_HIGH, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.23809523809523808,6.209039548022598,0.007361075446794865,1.2621701546860784
"NO2_LOW, PM25_MID, TEMP_HIGH","O3_HIGH, PM10_MID, RADIATION_HIGH, RAIN_LOW",0.008774210321071103,0.25665399239543724,6.603475463204344,0.007445484202535121,1.2929826596936198
"NO2_LOW, PM25_MID, RADIATION_HIGH","O3_HIGH, PM10_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.45302013422818793,7.119681088084677,0.007541822210913275,1.7118924940927094
"PM25_MID, RADIATION_HIGH, RAIN_LOW","NO2_LOW, O3_HIGH, PM10_MID, TEMP_HIGH",0.008774210321071103,0.2806652806652807,5.812000011192475,0.0072645388991553865,1.3230410274635978
"O3_HIGH, PM25_MID, RADIATION_HIGH","NO2_LOW, PM10_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.2755102040816326,6.403323262839879,0.0074039514787618155,1.3208935139499416
"PM25_MID, RADIATION_HIGH, TEMP_HIGH","NO2_LOW, O3_HIGH, PM10_MID, RAIN_LOW",0.008774210321071103,0.29540481400437635,7.112830153789256,0.007540635199584929,1.3603112210584276
"PM25_MID, RADIATION_HIGH","NO2_LOW, O3_HIGH, PM10_MID, RAIN_LOW, TEMP_HIGH",0.008774210321071103,0.23767605633802816,6.565321010443269,0.007437762292541467,1.2642896319469816
